train;age;educ;black;hisp;married;re74;re75;unem75;unem74;re78;agesq;trre74;trre75;trun74;trun75;avgre;travgre;unem78;em78
0;22;13;1;0;1;11.7556;15.2177;0;0;0;484;0;0;0;0;13.48665;0;1;0
0;27;15;1;0;0;11.7556;16.7449;0;0;18.441999;729;0;0;0;0;14.25025;0;0;1
0;26;12;1;0;1;11.7752;14.150701;0;0;16.342199;676;0;0;0;0;12.96295;0;0;1
0;25;13;1;0;1;11.9319;13.824901;0;0;12.6567;625;0;0;0;0;12.878401;0;0;1
0;30;12;1;0;1;12.2258;10.7419;0;0;18.9622;900;0;0;0;0;11.48385;0;0;1
0;24;12;1;0;1;12.6588;19.693501;0;0;19.2104;576;0;0;0;0;16.176151;0;0;1
0;37;17;1;0;1;12.7352;1.30694;0;0;4.23664;1369;0;0;0;0;7.02107;0;0;1
0;23;12;1;0;0;12.7352;14.322599;0;0;20.6882;529;0;0;0;0;13.5289;0;0;1
0;25;16;1;0;1;12.7352;18.261301;0;0;10.5214;625;0;0;0;0;15.498251;0;0;1
0;28;12;1;0;1;12.7352;19.693501;0;0;17.732698;784;0;0;0;0;16.21435;0;0;1
0;27;12;1;0;1;13.1271;12.3532;0;0;11.526299;729;0;0;0;0;12.74015;0;0;1
0;26;16;1;0;1;13.323;19.693501;0;0;19.9345;676;0;0;0;0;16.508251;0;0;1
0;22;12;1;0;1;13.5189;13.427401;0;0;12.5607;484;0;0;0;0;13.47315;0;0;1
0;22;12;1;0;1;13.6659;17.9032;0;0;13.2995;484;0;0;0;0;15.78455;0;0;1
0;22;12;1;0;1;13.7149;0;1;0;.66497701;484;0;0;0;0;6.85745;0;0;1
0;25;12;1;0;1;13.7149;8.2354803;0;0;17.732698;625;0;0;0;0;10.97519;0;0;1
0;33;12;1;0;0;13.7149;11.1;0;0;9.6052198;1089;0;0;0;0;12.40745;0;0;1
0;55;16;1;0;1;13.7149;11.9952;0;0;23.531301;3025;0;0;0;0;12.85505;0;0;1
0;47;12;1;0;1;13.7149;12.4338;0;0;14.7773;2209;0;0;0;0;13.07435;0;0;1
0;20;12;1;0;1;13.7149;12.5323;0;0;8.8663607;400;0;0;0;0;13.1236;0;0;1
0;26;12;1;0;1;13.7149;12.5323;0;0;11.8218;676;0;0;0;0;13.1236;0;0;1
0;21;12;1;0;0;13.7149;13.3397;0;0;11.6519;441;0;0;0;0;13.5273;0;0;1
0;24;12;1;0;1;13.7149;16.1129;0;0;16.254999;576;0;0;0;0;14.9139;0;0;1
0;39;12;1;0;1;13.7149;17.008101;0;0;14.6295;1521;0;0;0;0;15.3615;0;0;1
0;27;12;1;0;1;13.7149;19.424999;0;0;25.860199;729;0;0;0;0;16.56995;0;0;1
0;27;14;1;0;0;13.812799;17.036699;0;0;20.6882;729;0;0;0;0;15.424749;0;0;1
0;20;12;1;0;1;14.3222;17.9032;0;0;14.7773;400;0;0;0;0;16.1127;0;0;1
0;29;12;1;0;1;14.392799;15.3968;0;0;14.7773;841;0;0;0;0;14.8948;0;0;1
0;26;14;1;0;1;14.5064;17.187099;0;0;21.6782;676;0;0;0;0;15.84675;0;0;1
0;24;12;1;0;1;14.6945;11.816099;0;0;11.8218;576;0;0;0;0;13.2553;0;0;1
0;22;14;1;0;1;14.6945;12.5323;0;0;21.397499;484;0;0;0;0;13.6134;0;0;1
0;27;12;1;0;1;14.6945;13.427401;0;0;14.0798;729;0;0;0;0;14.06095;0;0;1
0;28;12;1;0;1;14.6945;14.8597;0;0;19.2104;784;0;0;0;0;14.7771;0;0;1
0;35;12;1;0;1;14.6945;17.187099;0;0;21.279301;1225;0;0;0;0;15.9408;0;0;1
0;22;12;1;0;1;14.7905;14.680599;0;0;14.038401;484;0;0;0;0;14.73555;0;0;1
0;42;12;1;0;1;14.9884;11.185901;0;0;0;1764;0;0;0;0;13.087151;0;1;0
0;31;12;1;0;0;15.2823;17.9032;0;0;14.7773;961;0;0;0;0;16.592751;0;0;1
0;32;16;1;0;1;15.2823;19.693501;0;0;28.076801;1024;0;0;0;0;17.4879;0;0;1
0;22;13;1;0;1;15.4038;14.3208;0;0;18.6607;484;0;0;0;0;14.8623;0;0;1
0;26;12;1;0;1;15.411599;8.9516106;0;0;11.0829;676;0;0;0;0;12.181604;0;0;1
0;26;12;1;0;1;15.4782;18.1754;0;0;19.949301;676;0;0;0;0;16.826799;0;0;1
0;25;12;1;0;1;15.6741;3.7381899;0;0;10.5125;625;0;0;0;0;9.7061453;0;0;1
0;28;15;1;0;1;15.6741;9.4528999;0;0;31.032301;784;0;0;0;0;12.563499;0;0;1
0;21;13;1;0;1;15.6741;12.5323;0;0;25.121401;441;0;0;0;0;14.1032;0;0;1
0;54;16;1;0;1;15.6741;14.322599;0;0;11.8218;2916;0;0;0;0;14.99835;0;0;1
0;26;12;1;0;1;15.6741;15.2177;0;0;15.5161;676;0;0;0;0;15.4459;0;0;1
0;34;12;1;0;1;15.6741;15.7548;0;0;17.732698;1156;0;0;0;0;15.71445;0;0;1
0;21;12;1;0;1;15.6741;16.1129;0;0;11.8218;441;0;0;0;0;15.893499;0;0;1
0;23;12;1;0;1;15.6741;16.2024;0;0;19.2104;529;0;0;0;0;15.93825;0;0;1
0;26;12;1;0;1;15.6741;17.983801;0;0;20.6882;676;0;0;0;0;16.828951;0;0;1
0;21;12;1;0;1;15.6741;19.693501;0;0;19.2104;441;0;0;0;0;17.6838;0;0;1
0;54;12;1;0;0;15.6741;25.064501;0;0;20.6882;2916;0;0;0;0;20.369301;0;0;1
0;23;12;1;0;1;15.8701;30.435499;0;0;27.781301;529;0;0;0;0;23.1528;0;0;1
0;26;12;1;0;1;15.987599;17.9032;0;0;19.506001;676;0;0;0;0;16.9454;0;0;1
0;28;12;1;0;1;15.987599;19.693501;0;0;13.2995;784;0;0;0;0;17.840549;0;0;1
0;27;12;1;0;1;16.011099;16.1129;0;0;20.4606;729;0;0;0;0;16.062;0;0;1
0;35;12;1;0;1;16.066;16.086;0;0;19.2104;1225;0;0;0;0;16.076;0;0;1
0;36;12;1;0;1;16.2619;21.3048;0;0;22.165901;1296;0;0;0;0;18.78335;0;0;1
0;21;12;1;0;1;16.653801;9.8467693;0;0;7.3886299;441;0;0;0;0;13.250285;0;0;1
0;25;12;1;0;0;16.653801;14.8597;0;0;22.9048;625;0;0;0;0;15.75675;0;0;1
0;25;16;1;0;1;16.653801;17.008101;0;0;21.870399;625;0;0;0;0;16.830952;0;0;1
0;24;14;1;0;1;16.653801;28.466099;0;0;40.637501;576;0;0;0;0;22.55995;0;0;1
0;26;14;1;0;0;16.6675;21.4839;0;0;28.815699;676;0;0;0;0;19.075699;0;0;1
0;23;12;1;0;1;16.708599;10.4913;0;0;7.5659599;529;0;0;0;0;13.599949;0;0;1
0;22;14;1;0;1;16.849699;21.125801;0;0;24.086901;484;0;0;0;0;18.987751;0;0;1
0;43;12;1;0;1;17.6334;10.7419;0;0;21.8585;1849;0;0;0;0;14.187651;0;0;1
0;28;14;1;0;1;17.6334;12.5323;0;0;16.254999;784;0;0;0;0;15.08285;0;0;1
0;23;12;1;0;1;17.6334;15.2177;0;0;15.5161;529;0;0;0;0;16.42555;0;0;1
0;27;14;1;0;1;17.6334;16.1129;0;0;26.5991;729;0;0;0;0;16.87315;0;0;1
0;26;12;1;0;1;17.6334;17.416302;0;0;23.6436;676;0;0;0;0;17.524851;0;0;1
0;26;12;1;0;1;17.6334;18.798401;0;0;18.4716;676;0;0;0;0;18.2159;0;0;1
0;24;13;1;0;0;17.6334;25.064501;0;0;22.165901;576;0;0;0;0;21.348949;0;0;1
0;23;12;1;0;1;17.6726;14.322599;0;0;12.294701;529;0;0;0;0;15.9976;0;0;1
0;30;12;1;0;1;17.760801;17.3661;0;0;19.2104;900;0;0;0;0;17.56345;0;0;1
0;21;13;1;0;0;18.221199;21.125801;0;0;21.870399;441;0;0;0;0;19.6735;0;0;1
0;30;12;1;0;1;18.338699;25.4226;0;0;22.165901;900;0;0;0;0;21.88065;0;0;1
0;27;14;1;0;1;18.613001;0;1;0;13.2995;729;0;0;0;0;9.3065004;0;0;1
0;32;12;1;0;1;18.613001;16.1129;0;0;17.732698;1024;0;0;0;0;17.362949;0;0;1
0;28;12;1;0;0;18.613001;17.008101;0;0;19.949301;784;0;0;0;0;17.810551;0;0;1
0;44;12;1;0;1;18.613001;23.632301;0;0;19.2104;1936;0;0;0;0;21.12265;0;0;1
0;44;12;1;0;1;18.613001;23.632301;0;0;19.2104;1936;0;0;0;0;21.12265;0;0;1
0;36;12;1;0;1;18.613001;25.064501;0;0;33.6922;1296;0;0;0;0;21.838751;0;0;1
0;32;13;1;0;1;18.809;14.1435;0;0;26.5991;1024;0;0;0;0;16.47625;0;0;1
0;37;12;1;0;1;18.809;16.1129;0;0;32.509998;1369;0;0;0;0;17.460949;0;0;1
0;34;12;1;0;0;18.848099;30.435499;0;0;12.5607;1156;0;0;0;0;24.6418;0;0;1
0;24;13;1;0;1;18.8815;16.1129;0;0;12.5607;576;0;0;0;0;17.4972;0;0;1
0;23;12;1;0;1;19.0049;13.427401;0;0;13.2995;529;0;0;0;0;16.21615;0;0;1
0;27;12;1;0;1;19.0049;19.693501;0;0;19.2104;729;0;0;0;0;19.349201;0;0;1
0;37;12;1;0;1;19.0049;25.9597;0;0;25.860199;1369;0;0;0;0;22.4823;0;0;1
0;24;16;1;0;0;19.494699;15.2177;0;0;23.6436;576;0;0;0;0;17.356199;0;0;1
0;37;12;1;0;1;19.586802;12.031;0;0;14.7773;1369;0;0;0;0;15.808901;0;0;1
0;21;12;1;0;0;19.592699;.716129;0;0;22.165901;441;0;0;0;0;10.154414;0;0;1
0;25;12;1;0;1;19.592699;5.3709702;0;0;24.642599;625;0;0;0;0;12.481834;0;0;1
0;24;13;1;0;1;19.592699;11.637099;0;0;18.441999;576;0;0;0;0;15.614899;0;0;1
0;24;12;1;0;0;19.592699;11.9952;0;0;19.2104;576;0;0;0;0;15.793949;0;0;1
0;32;14;1;0;1;19.592699;12.335299;0;0;14.7773;1024;0;0;0;0;15.963999;0;0;1
0;20;12;1;0;1;19.592699;16.709099;0;0;12.708401;400;0;0;0;0;18.150898;0;0;1
0;23;12;1;0;1;19.592699;17.008101;0;0;22.165901;529;0;0;0;0;18.3004;0;0;1
0;34;12;1;0;1;19.592699;17.3661;0;0;19.2104;1156;0;0;0;0;18.479401;0;0;1
0;23;12;1;0;1;19.592699;17.3661;0;0;14.7773;529;0;0;0;0;18.479401;0;0;1
0;27;12;1;0;1;19.592699;17.724199;0;0;25.121401;729;0;0;0;0;18.658449;0;0;1
0;23;12;1;0;1;19.592699;17.9032;0;0;26.5991;529;0;0;0;0;18.74795;0;0;1
0;20;12;1;0;1;19.592699;18.6194;0;0;23.6436;400;0;0;0;0;19.106049;0;0;1
0;31;12;1;0;1;19.592699;19.4662;0;0;20.2596;961;0;0;0;0;19.529449;0;0;1
0;29;16;1;0;1;19.592699;20.588699;0;0;42.854103;841;0;0;0;0;20.090698;0;0;1
0;53;12;1;0;1;19.592699;21.4839;0;0;23.6436;2809;0;0;0;0;20.5383;0;0;1
0;23;12;1;0;1;19.592699;23.274199;0;0;21.427;529;0;0;0;0;21.433449;0;0;1
0;28;12;1;0;1;19.592699;24.169401;0;0;25.860199;784;0;0;0;0;21.88105;0;0;1
0;27;14;1;0;0;19.592699;25.064501;0;0;28.815699;729;0;0;0;0;22.3286;0;0;1
0;30;12;1;0;1;19.592699;26.854801;0;0;25.8972;900;0;0;0;0;23.223751;0;0;1
0;36;12;1;0;1;19.749401;25.064501;0;0;23.6436;1296;0;0;0;0;22.406952;0;0;1
0;34;12;1;0;1;19.788599;23.274199;0;0;31.032301;1156;0;0;0;0;21.531399;0;0;1
0;28;16;1;0;1;20.0825;19.335501;0;0;21.279301;784;0;0;0;0;19.709;0;0;1
0;25;16;1;0;0;20.233301;19.335501;0;0;23.0525;625;0;0;0;0;19.784401;0;0;1
0;38;12;1;0;0;20.5723;14.322599;0;0;16.254999;1444;0;0;0;0;17.447449;0;0;1
0;24;12;1;0;1;20.5723;25.9597;0;0;31.032301;576;0;0;0;0;23.265999;0;0;1
0;46;12;1;0;1;20.5723;32.2258;0;0;7.8821898;2116;0;0;0;0;26.39905;0;0;1
0;25;14;1;0;1;20.7682;23.274199;0;0;26.303499;625;0;0;0;0;22.021198;0;0;1
0;26;12;1;0;1;21.117001;22.379;0;0;25.121401;676;0;0;0;0;21.748001;0;0;1
0;23;13;1;0;1;21.160099;17.9032;0;0;23.6436;529;0;0;0;0;19.531651;0;0;1
0;27;12;1;0;1;21.356001;20.588699;0;0;21.722599;729;0;0;0;0;20.972351;0;0;1
0;35;12;1;0;1;21.551901;14.322599;0;0;15.6388;1225;0;0;0;0;17.93725;0;0;1
0;35;12;1;0;1;21.551901;14.322599;0;0;15.6388;1225;0;0;0;0;17.93725;0;0;1
0;34;12;1;0;1;21.551901;17.9032;0;0;25.121401;1156;0;0;0;0;19.727551;0;0;1
0;37;15;1;0;0;21.551901;19.210199;0;0;17.732698;1369;0;0;0;0;20.38105;0;0;1
0;41;12;1;0;1;21.551901;24.8855;0;0;21.427;1681;0;0;0;0;23.2187;0;0;1
0;35;13;1;0;1;21.551901;25.9597;0;0;26.423199;1225;0;0;0;0;23.7558;0;0;1
0;24;14;1;0;1;21.869301;26.3535;0;0;18.767099;576;0;0;0;0;24.111401;0;0;1
0;26;14;1;0;1;21.9438;25.9597;0;0;36.943199;676;0;0;0;0;23.95175;0;0;1
0;30;17;1;0;1;22.1397;27.929001;0;0;33.248802;900;0;0;0;0;25.034351;0;0;1
0;25;12;1;0;1;22.1397;33.299999;0;0;29.554501;625;0;0;0;0;27.719849;0;0;1
0;29;12;1;0;1;22.531599;18.6194;0;0;23.6436;841;0;0;0;0;20.5755;0;0;1
0;24;12;1;0;0;22.531599;26.854801;0;0;29.554501;576;0;0;0;0;24.693199;0;0;1
0;31;12;1;0;1;22.727501;1.50387;0;0;27.781301;961;0;0;0;0;12.115685;0;0;1
0;33;12;1;0;1;23.5112;14.322599;0;0;23.6436;1089;0;0;0;0;18.916901;0;0;1
0;28;16;1;0;1;23.5112;16.1129;0;0;22.018099;784;0;0;0;0;19.81205;0;0;1
0;43;12;1;0;1;23.5112;19.4214;0;0;13.5596;1849;0;0;0;0;21.466301;0;0;1
0;37;17;1;0;1;23.5112;19.693501;0;0;76.841797;1369;0;0;0;0;21.60235;0;0;1
0;37;17;1;0;1;23.5112;19.693501;0;0;76.841797;1369;0;0;0;0;21.60235;0;0;1
0;42;12;1;0;0;23.5112;21.4839;0;0;22.165901;1764;0;0;0;0;22.497551;0;0;1
0;26;12;1;0;1;23.5112;21.4839;0;0;31.623301;676;0;0;0;0;22.497551;0;0;1
0;33;12;1;0;1;23.5112;23.274199;0;0;36.943199;1089;0;0;0;0;23.3927;0;0;1
0;47;14;1;0;1;23.5112;25.565802;0;0;23.9746;2209;0;0;0;0;24.538502;0;0;1
0;51;12;1;0;1;23.5112;25.601599;0;0;25.121401;2601;0;0;0;0;24.5564;0;0;1
0;47;12;1;0;1;23.5112;32.2258;0;0;17.732698;2209;0;0;0;0;27.8685;0;0;1
0;45;12;1;0;1;24.490801;21.4839;0;0;28.076801;2025;0;0;0;0;22.98735;0;0;1
0;35;13;1;0;1;24.490801;23.274199;0;0;25.121401;1225;0;0;0;0;23.8825;0;0;1
0;26;14;1;0;1;24.490801;25.718;0;0;26.6434;676;0;0;0;0;25.104401;0;0;1
0;43;12;1;0;1;24.490801;29.3559;0;0;35.465397;1849;0;0;0;0;26.923351;0;0;1
0;43;13;1;0;1;24.490801;34.016102;0;0;39.898602;1849;0;0;0;0;29.253452;0;0;1
0;27;12;1;0;1;24.6868;22.5581;0;0;22.6092;729;0;0;0;0;23.62245;0;0;1
0;26;12;1;0;1;25.0884;23.274199;0;0;29.554501;676;0;0;0;0;24.181299;0;0;1
0;28;12;1;0;0;25.470501;19.693501;0;0;26.5991;784;0;0;0;0;22.582001;0;0;1
0;35;12;1;0;1;25.470501;21.4839;0;0;26.5991;1225;0;0;0;0;23.4772;0;0;1
0;32;12;1;0;1;25.470501;22.379;0;0;31.771099;1024;0;0;0;0;23.924751;0;0;1
0;27;15;1;0;0;25.470501;24.169401;0;0;29.554501;729;0;0;0;0;24.81995;0;0;1
0;43;12;1;0;1;25.470501;25.064501;0;0;25.121401;1849;0;0;0;0;25.267502;0;0;1
0;32;16;1;0;1;25.470501;25.4226;0;0;30.145599;1024;0;0;0;0;25.44655;0;0;1
0;45;12;1;0;1;25.470501;26.695499;0;0;27.898001;2025;0;0;0;0;26.083;0;0;1
0;45;12;1;0;1;25.470501;26.695499;0;0;27.898001;2025;0;0;0;0;26.083;0;0;1
0;43;12;1;0;1;26.4501;14.322599;0;0;29.554501;1849;0;0;0;0;20.386349;0;0;1
0;27;12;1;0;1;26.4501;18.798401;0;0;31.032301;729;0;0;0;0;22.62425;0;0;1
0;31;15;1;0;0;26.4501;26.854801;0;0;25.860199;961;0;0;0;0;26.652451;0;0;1
0;26;17;1;0;0;26.841999;25.2435;0;0;20.392599;676;0;0;0;0;26.042749;0;0;1
0;24;12;1;0;1;26.841999;31.6887;0;0;33.839897;576;0;0;0;0;29.26535;0;0;1
0;48;12;1;0;1;26.9086;22.5581;0;0;36.943199;2304;0;0;0;0;24.733349;0;0;1
0;21;12;1;0;1;27.037901;16.560499;0;0;20.6882;441;0;0;0;0;21.7992;0;0;1
0;44;12;1;0;1;27.429699;21.4839;0;0;22.6092;1936;0;0;0;0;24.456799;0;0;1
0;40;12;1;0;1;27.429699;23.274199;0;0;38.420898;1600;0;0;0;0;25.351948;0;0;1
0;26;16;1;0;1;27.429699;25.064501;0;0;32.509998;676;0;0;0;0;26.247101;0;0;1
0;55;17;1;0;1;27.429699;26.854801;0;0;17.806599;3025;0;0;0;0;27.14225;0;0;1
0;30;14;1;0;1;27.429699;26.892401;0;0;20.6882;900;0;0;0;0;27.161049;0;0;1
0;27;13;1;0;1;27.429699;30.435499;0;0;24.9736;729;0;0;0;0;28.932598;0;0;1
0;26;13;1;0;1;28.1057;37.596802;0;0;58.6539;676;0;0;0;0;32.85125;0;0;1
0;29;16;1;0;1;28.409401;32.2258;0;0;29.554501;841;0;0;0;0;30.3176;0;0;1
0;29;12;1;0;0;29.1931;15.3968;0;0;31.032301;841;0;0;0;0;22.29495;0;0;1
0;50;12;1;0;1;29.1931;17.9032;0;0;25.121401;2500;0;0;0;0;23.548149;0;0;1
0;37;12;1;0;1;29.389;22.379;0;0;19.2104;1369;0;0;0;0;25.883999;0;0;1
0;37;12;1;0;1;29.389;22.379;0;0;19.2104;1369;0;0;0;0;25.883999;0;0;1
0;46;12;1;0;1;29.389;30.435499;0;0;22.165901;2116;0;0;0;0;29.912251;0;0;1
0;37;12;1;0;1;29.389;32.2258;0;0;44.331802;1369;0;0;0;0;30.8074;0;0;1
0;47;14;1;0;1;29.391001;27.75;0;0;36.647602;2209;0;0;0;0;28.570499;0;0;1
0;35;15;1;0;1;29.4772;34.098499;0;0;19.062698;1225;0;0;0;0;31.787849;0;0;1
0;35;15;1;0;1;29.4772;34.098499;0;0;19.062698;1225;0;0;0;0;31.787849;0;0;1
0;30;12;1;0;1;30.758499;35.448399;0;0;48.247799;900;0;0;0;0;33.103447;0;0;1
0;28;15;1;0;1;30.768301;33.486198;0;0;30.8283;784;0;0;0;0;32.127251;0;0;1
0;44;16;1;0;1;31.6441;30.621698;0;0;23.495901;1936;0;0;0;0;31.1329;0;0;1
0;28;12;1;0;1;32.3279;32.2258;0;0;39.898602;784;0;0;0;0;32.276848;0;0;1
0;41;16;1;0;1;33.307499;23.274199;0;0;22.165901;1681;0;0;0;0;28.290848;0;0;1
0;41;16;1;0;1;33.307499;23.274199;0;0;22.165901;1681;0;0;0;0;28.290848;0;0;1
0;41;16;1;0;1;33.307499;23.274199;0;0;22.165901;1681;0;0;0;0;28.290848;0;0;1
0;33;17;1;0;1;33.307499;29.5403;0;0;17.732698;1089;0;0;0;0;31.423901;0;0;1
0;32;13;1;0;1;33.307499;37.596802;0;0;46.891201;1024;0;0;0;0;35.452148;0;0;1
0;28;12;1;0;1;33.503502;26.854801;0;0;25.121401;784;0;0;0;0;30.179152;0;0;1
0;25;14;1;0;1;33.699398;17.724199;0;0;25.121401;625;0;0;0;0;25.7118;0;0;1
0;38;12;1;0;1;34.483101;23.632301;0;0;19.2104;1444;0;0;0;0;29.057701;0;0;1
0;38;12;1;0;1;35.2668;25.064501;0;0;36.943199;1444;0;0;0;0;30.165649;0;0;1
0;25;14;1;0;1;35.2668;25.601599;0;0;33.101101;625;0;0;0;0;30.4342;0;0;1
0;53;12;1;0;1;35.2668;42.967701;0;0;35.465397;2809;0;0;0;0;39.117249;0;0;1
0;28;12;1;0;1;39.185299;36.776802;0;0;34.726601;784;0;0;0;0;37.981049;0;0;1
0;29;13;1;0;1;39.185299;37.596802;0;0;38.420898;841;0;0;0;0;38.391052;0;0;1
0;38;12;1;0;1;40.570499;10.7419;0;0;27.190199;1444;0;0;0;0;25.6562;0;0;1
0;36;12;1;0;1;41.732399;37.596802;0;0;31.032301;1296;0;0;0;0;39.6646;0;0;1
0;30;12;1;0;1;43.103897;21.4839;0;0;26.5991;900;0;0;0;0;32.2939;0;0;1
0;29;17;1;0;1;50.940899;41.177399;0;0;39.6031;841;0;0;0;0;46.059151;0;0;1
0;48;17;1;0;1;58.778;51.8424;0;0;59.1091;2304;0;0;0;0;55.3102;0;0;1
0;54;3;1;0;0;0;0;1;1;.22165899;2916;0;0;0;0;0;0;0;1
0;54;3;1;0;1;0;0;1;1;0;2916;0;0;0;0;0;0;1;0
0;54;3;1;0;1;0;0;1;1;0;2916;0;0;0;0;0;0;1;0
0;54;3;1;0;1;0;0;1;1;0;2916;0;0;0;0;0;0;1;0
0;53;4;1;0;0;0;0;1;1;0;2809;0;0;0;0;0;0;1;0
0;51;4;1;0;1;0;0;1;1;0;2601;0;0;0;0;0;0;1;0
0;51;5;1;0;0;0;0;1;1;0;2601;0;0;0;0;0;0;1;0
0;46;6;1;0;1;0;0;1;1;0;2116;0;0;0;0;0;0;1;0
0;41;6;1;0;1;0;0;1;1;0;1681;0;0;0;0;0;0;1;0
0;45;7;1;0;1;0;0;1;1;11.8218;2025;0;0;0;0;0;0;0;1
0;55;8;1;0;1;0;0;1;1;0;3025;0;0;0;0;0;0;1;0
0;53;8;1;0;1;0;0;1;1;0;2809;0;0;0;0;0;0;1;0
0;45;9;1;0;1;0;0;1;1;0;2025;0;0;0;0;0;0;1;0
0;45;9;1;0;1;0;0;1;1;0;2025;0;0;0;0;0;0;1;0
0;23;9;1;0;0;0;0;1;1;.218704;529;0;0;0;0;0;0;0;1
0;54;10;1;0;1;0;0;1;1;0;2916;0;0;0;0;0;0;1;0
0;54;10;1;0;1;0;0;1;1;0;2916;0;0;0;0;0;0;1;0
0;25;11;1;0;0;0;0;1;1;3.69432;625;0;0;0;0;0;0;0;1
0;23;11;1;0;0;0;0;1;1;0;529;0;0;0;0;0;0;1;0
0;23;11;1;0;0;0;0;1;1;0;529;0;0;0;0;0;0;1;0
0;52;10;1;0;1;0;0;1;1;0;2704;0;0;0;0;0;0;1;0
0;43;9;1;0;1;0;0;1;1;0;1849;0;0;0;0;0;0;1;0
0;54;4;1;0;1;0;0;1;1;0;2916;0;0;0;0;0;0;1;0
0;49;4;1;0;1;0;0;1;1;0;2401;0;0;0;0;0;0;1;0
0;21;8;1;0;0;0;.89516103;0;1;2.3052499;441;0;0;0;0;.44758052;0;0;1
0;21;11;1;0;0;0;9.8467693;0;1;5.6153598;441;0;0;0;0;4.9233847;0;0;1
0;43;3;1;0;1;.017633401;0;1;0;0;1849;0;0;0;0;.0088167004;0;1;0
0;52;6;1;0;1;.235112;1.24606;0;0;1.47773;2704;0;0;0;0;.74058598;0;0;1
0;52;7;1;0;0;.29389003;5.0128999;0;0;0;2704;0;0;0;0;2.6533949;0;1;0
0;29;11;1;0;1;.78370696;0;1;0;23.6436;841;0;0;0;0;.39185348;0;0;1
0;31;6;1;0;0;1.41067;.55500001;0;0;16.0599;961;0;0;0;0;.98283505;0;0;1
0;23;10;1;0;0;1.46945;5.3709702;0;0;0;529;0;0;0;0;3.4202101;0;1;0
0;19;11;1;0;0;1.56741;0;1;0;0;361;0;0;0;0;.783705;0;1;0
0;35;9;1;0;0;1.56741;5.3709702;0;0;5.9109101;1225;0;0;0;0;3.4691901;0;0;1
0;21;10;1;0;0;1.56741;8.1459703;0;0;8.2752695;441;0;0;0;0;4.8566904;0;0;1
0;41;8;1;0;1;1.7163199;8.3787098;0;0;7.3886299;1681;0;0;0;0;5.0475149;0;0;1
0;41;8;1;0;1;1.7163199;8.3787098;0;0;7.3886299;1681;0;0;0;0;5.0475149;0;0;1
0;20;8;1;0;0;1.8809;3.6522601;0;0;1.01815;400;0;0;0;0;2.7665801;0;0;1
0;30;9;1;0;0;1.95927;.162919;0;0;16.809099;900;0;0;0;0;1.0610945;0;0;1
0;29;10;1;0;0;2.0376401;2.6854799;0;0;0;841;0;0;0;0;2.3615599;0;1;0
0;22;11;1;0;0;2.3511202;0;1;0;.87924701;484;0;0;0;0;1.1755601;0;0;1
0;25;10;1;0;0;2.83898;5.3709702;0;0;11.437599;625;0;0;0;0;4.1049752;0;0;1
0;20;8;1;0;0;2.9389;1.83866;0;0;1.22651;400;0;0;0;0;2.3887801;0;0;1
0;40;4;1;0;0;2.96241;1.93355;0;0;1.03441;1600;0;0;0;0;2.4479799;0;0;1
0;22;9;1;0;0;3.13483;4.3451099;0;0;13.2995;484;0;0;0;0;3.73997;0;0;1
0;24;10;1;0;0;3.1524599;3.9029;0;0;7.4477401;576;0;0;0;0;3.5276799;0;0;1
0;19;6;1;0;0;3.52668;0;1;0;0;361;0;0;0;0;1.76334;0;1;0
0;50;10;1;0;1;3.52668;0;1;0;0;2500;0;0;0;0;1.76334;0;1;0
0;38;3;1;0;1;3.72261;5.7290297;0;0;17.732698;1444;0;0;0;0;4.7258196;0;0;1
0;38;3;1;0;1;3.72261;5.7290297;0;0;17.732698;1444;0;0;0;0;4.7258196;0;0;1
0;43;10;1;0;1;3.91853;2.1483898;0;0;0;1849;0;0;0;0;3.0334599;0;1;0
0;30;6;1;0;1;3.91853;3.4016101;0;0;4.4331803;900;0;0;0;0;3.6600699;0;0;1
0;35;10;1;0;1;3.91853;3.79548;0;0;7.8024001;1225;0;0;0;0;3.8570051;0;0;1
0;35;10;1;0;1;3.91853;3.79548;0;0;7.8024001;1225;0;0;0;0;3.8570051;0;0;1
0;35;10;1;0;1;3.91853;3.79548;0;0;7.8024001;1225;0;0;0;0;3.8570051;0;0;1
0;44;11;1;0;1;3.91853;5.3709702;0;0;2.9554501;1936;0;0;0;0;4.6447501;0;0;1
0;23;10;1;0;0;3.91853;7.1612902;0;0;6.6497698;529;0;0;0;0;5.5399103;0;0;1
0;41;8;1;0;1;3.91853;11.171599;0;0;5.9109101;1681;0;0;0;0;7.5450649;0;0;1
0;39;5;1;0;1;4.0517602;13.427401;0;0;14.6295;1521;0;0;0;0;8.7395802;0;0;1
0;39;5;1;0;1;4.0517602;13.427401;0;0;14.6295;1521;0;0;0;0;8.7395802;0;0;1
0;39;5;1;0;1;4.0517602;13.427401;0;0;14.6295;1521;0;0;0;0;8.7395802;0;0;1
0;25;11;1;0;0;4.0556798;11.637099;0;0;0;625;0;0;0;0;7.8463898;0;1;0
0;38;9;1;0;1;4.2281003;7.9418702;0;0;11.2455;1444;0;0;0;0;6.0849853;0;0;1
0;50;9;1;0;1;4.3339;7.4692302;0;0;6.38378;2500;0;0;0;0;5.9015651;0;0;1
